armyPerception,civilianPerception,myWorld,percentCivilianGlassesWearers,redCrossPerception,totalNumberArmy,totalNumberCivilians,totalNumberRedCross,totalZombified
1.66337890625,2.98935546875,0,0.5791015625,2.46259765625,10,100,10,7
1.66337890625,2.98935546875,1,0.5791015625,2.46259765625,10,100,10,6
1.66337890625,2.98935546875,2,0.5791015625,2.46259765625,10,100,10,16
1.66337890625,2.98935546875,0,0.5791015625,2.46259765625,10,100,10,23
2.4383789062499996,2.21435546875,0,0.8291015625,1.68759765625,10,100,10,22
3.98837890625,3.76435546875,2,0.3291015625,3.23759765625,10,100,10,22
2.4383789062499996,2.21435546875,1,0.8291015625,1.68759765625,10,100,10,12
2.4383789062499996,2.21435546875,2,0.8291015625,1.68759765625,10,100,10,5
2.4383789062499996,2.21435546875,0,0.8291015625,1.68759765625,10,100,10,14
3.98837890625,3.76435546875,2,0.3291015625,3.23759765625,10,100,10,4
3.98837890625,3.76435546875,0,0.3291015625,3.23759765625,10,100,10,6
3.98837890625,3.76435546875,1,0.3291015625,3.23759765625,10,100,10,4
3.98837890625,3.76435546875,1,0.3291015625,3.23759765625,10,100,10,4
3.98837890625,3.76435546875,2,0.3291015625,3.23759765625,10,100,10,1
1.66337890625,2.98935546875,0,0.5791015625,2.46259765625,10,100,10,9
3.98837890625,3.76435546875,0,0.3291015625,3.23759765625,10,100,10,5
3.98837890625,3.76435546875,0,0.3291015625,3.23759765625,10,100,10,6
3.98837890625,3.76435546875,1,0.3291015625,3.23759765625,10,100,10,8
1.66337890625,2.98935546875,2,0.5791015625,2.46259765625,10,100,10,8
1.66337890625,2.98935546875,0,0.5791015625,2.46259765625,10,100,10,5
1.66337890625,2.98935546875,1,0.5791015625,2.46259765625,10,100,10,10
1.66337890625,2.98935546875,0,0.5791015625,2.46259765625,10,100,10,13
1.66337890625,2.98935546875,2,0.5791015625,2.46259765625,10,100,10,17
1.66337890625,2.98935546875,1,0.5791015625,2.46259765625,10,100,10,14
1.66337890625,2.98935546875,1,0.5791015625,2.46259765625,10,100,10,7
1.66337890625,2.98935546875,0,0.5791015625,2.46259765625,10,100,10,12
1.66337890625,2.98935546875,2,0.5791015625,2.46259765625,10,100,10,3
1.66337890625,2.98935546875,1,0.5791015625,2.46259765625,10,100,10,7
1.66337890625,2.98935546875,0,0.5791015625,2.46259765625,10,100,10,25
1.66337890625,2.98935546875,2,0.5791015625,2.46259765625,10,100,10,8
1.66337890625,2.98935546875,2,0.5791015625,2.46259765625,10,100,10,3
1.66337890625,2.98935546875,1,0.5791015625,2.46259765625,10,100,10,4
1.66337890625,2.98935546875,0,0.5791015625,2.46259765625,10,100,10,16
1.66337890625,2.98935546875,2,0.5791015625,2.46259765625,10,100,10,10
3.21337890625,1.4393554687499999,0,0.0791015625,4.01259765625,10,100,10,5
1.66337890625,2.98935546875,1,0.5791015625,2.46259765625,10,100,10,17
3.98837890625,3.76435546875,2,0.3291015625,3.23759765625,10,100,10,14
3.21337890625,1.4393554687499999,1,0.0791015625,4.01259765625,10,100,10,5
3.21337890625,1.4393554687499999,2,0.0791015625,4.01259765625,10,100,10,16
3.21337890625,1.4393554687499999,0,0.0791015625,4.01259765625,10,100,10,2
2.69267578125,1.42724609375,1,0.5283203125,1.62705078125,10,100,10,17
3.21337890625,1.4393554687499999,2,0.0791015625,4.01259765625,10,100,10,7
3.21337890625,1.4393554687499999,1,0.0791015625,4.01259765625,10,100,10,13
3.21337890625,1.4393554687499999,2,0.0791015625,4.01259765625,10,100,10,12
2.69267578125,1.42724609375,0,0.5283203125,1.62705078125,10,100,10,5
2.69267578125,1.42724609375,1,0.5283203125,1.62705078125,10,100,10,5
2.69267578125,1.42724609375,2,0.5283203125,1.62705078125,10,100,10,14
3.21337890625,1.4393554687499999,1,0.0791015625,4.01259765625,10,100,10,2
2.69267578125,1.42724609375,0,0.5283203125,1.62705078125,10,100,10,24
2.69267578125,1.42724609375,1,0.5283203125,1.62705078125,10,100,10,7
2.69267578125,1.42724609375,2,0.5283203125,1.62705078125,10,100,10,15
2.69267578125,1.42724609375,0,0.5283203125,1.62705078125,10,100,10,16
3.21337890625,1.4393554687499999,0,0.0791015625,4.01259765625,10,100,10,12
2.69267578125,1.42724609375,0,0.5283203125,1.62705078125,10,100,10,2
2.69267578125,1.42724609375,1,0.5283203125,1.62705078125,10,100,10,6
2.69267578125,1.42724609375,2,0.5283203125,1.62705078125,10,100,10,7
2.69267578125,1.42724609375,0,0.5283203125,1.62705078125,10,100,10,26
3.21337890625,1.4393554687499999,2,0.0791015625,4.01259765625,10,100,10,4
2.69267578125,1.42724609375,1,0.5283203125,1.62705078125,10,100,10,18
2.69267578125,1.42724609375,2,0.5283203125,1.62705078125,10,100,10,13
3.21337890625,1.4393554687499999,0,0.0791015625,4.01259765625,10,100,10,12
3.21337890625,1.4393554687499999,2,0.0791015625,4.01259765625,10,100,10,30
3.21337890625,1.4393554687499999,1,0.0791015625,4.01259765625,10,100,10,4
3.21337890625,1.4393554687499999,1,0.0791015625,4.01259765625,10,100,10,3
3.21337890625,1.4393554687499999,0,0.0791015625,4.01259765625,10,100,10,7
3.21337890625,1.4393554687499999,2,0.0791015625,4.01259765625,10,100,10,17
3.21337890625,1.4393554687499999,1,0.0791015625,4.01259765625,10,100,10,5
3.21337890625,1.4393554687499999,0,0.0791015625,4.01259765625,10,100,10,8
3.21337890625,1.4393554687499999,0,0.0791015625,4.01259765625,10,100,10,13
2.69267578125,1.42724609375,1,0.5283203125,1.62705078125,10,100,10,12
2.69267578125,1.42724609375,2,0.5283203125,1.62705078125,10,100,10,15
2.69267578125,1.42724609375,0,0.5283203125,1.62705078125,10,100,10,21
2.69267578125,1.42724609375,2,0.5283203125,1.62705078125,10,100,10,11
2.69267578125,1.42724609375,0,0.5283203125,1.62705078125,10,100,10,2
2.69267578125,1.42724609375,1,0.5283203125,1.62705078125,10,100,10,18
2.69267578125,1.42724609375,0,0.5283203125,1.62705078125,10,100,10,12
2.69267578125,1.42724609375,2,0.5283203125,1.62705078125,10,100,10,6
2.69267578125,1.42724609375,1,0.5283203125,1.62705078125,10,100,10,26
2.69267578125,1.42724609375,1,0.5283203125,1.62705078125,10,100,10,10
2.69267578125,1.42724609375,0,0.5283203125,1.62705078125,10,100,10,4
2.69267578125,1.42724609375,2,0.5283203125,1.62705078125,10,100,10,2
2.69267578125,1.42724609375,1,0.5283203125,1.62705078125,10,100,10,18
3.21337890625,1.4393554687499999,1,0.0791015625,4.01259765625,10,100,10,2
2.69267578125,1.42724609375,2,0.5283203125,1.62705078125,10,100,10,3
3.21337890625,1.4393554687499999,2,0.0791015625,4.01259765625,10,100,10,1
2.69267578125,1.42724609375,0,0.5283203125,1.62705078125,10,100,10,4
3.21337890625,1.4393554687499999,0,0.0791015625,4.01259765625,10,100,10,19
3.21337890625,1.4393554687499999,1,0.0791015625,4.01259765625,10,100,10,10
4.24267578125,2.97724609375,0,0.0283203125,3.17705078125,10,100,10,6
3.21337890625,1.4393554687499999,2,0.0791015625,4.01259765625,10,100,10,9
3.21337890625,1.4393554687499999,0,0.0791015625,4.01259765625,10,100,10,29
3.21337890625,1.4393554687499999,1,0.0791015625,4.01259765625,10,100,10,3
3.21337890625,1.4393554687499999,2,0.0791015625,4.01259765625,10,100,10,9
4.24267578125,2.97724609375,1,0.0283203125,3.17705078125,10,100,10,3
3.21337890625,1.4393554687499999,0,0.0791015625,4.01259765625,10,100,10,4
3.21337890625,1.4393554687499999,1,0.0791015625,4.01259765625,10,100,10,5
2.69267578125,1.42724609375,2,0.5283203125,1.62705078125,10,100,10,6
3.21337890625,1.4393554687499999,2,0.0791015625,4.01259765625,10,100,10,12
4.24267578125,2.97724609375,2,0.0283203125,3.17705078125,10,100,10,1
4.24267578125,2.97724609375,1,0.0283203125,3.17705078125,10,100,10,1
4.24267578125,2.97724609375,2,0.0283203125,3.17705078125,10,100,10,10
4.24267578125,2.97724609375,0,0.0283203125,3.17705078125,10,100,10,20
4.24267578125,2.97724609375,2,0.0283203125,3.17705078125,10,100,10,1
4.24267578125,2.97724609375,0,0.0283203125,3.17705078125,10,100,10,6
4.24267578125,2.97724609375,1,0.0283203125,3.17705078125,10,100,10,5
4.24267578125,2.97724609375,0,0.0283203125,3.17705078125,10,100,10,5
4.24267578125,2.97724609375,2,0.0283203125,3.17705078125,10,100,10,4
4.24267578125,2.97724609375,1,0.0283203125,3.17705078125,10,100,10,2
4.24267578125,2.97724609375,0,0.0283203125,3.17705078125,10,100,10,5
4.24267578125,2.97724609375,1,0.0283203125,3.17705078125,10,100,10,9
4.24267578125,2.97724609375,2,0.0283203125,3.17705078125,10,100,10,2
4.24267578125,2.97724609375,1,0.0283203125,3.17705078125,10,100,10,4
4.24267578125,2.97724609375,0,0.0283203125,3.17705078125,10,100,10,7
4.24267578125,2.97724609375,2,0.0283203125,3.17705078125,10,100,10,1
4.24267578125,2.97724609375,2,0.0283203125,3.17705078125,10,100,10,8
4.24267578125,2.97724609375,1,0.0283203125,3.17705078125,10,100,10,6
4.24267578125,2.97724609375,0,0.0283203125,3.17705078125,10,100,10,16
4.24267578125,2.97724609375,2,0.0283203125,3.17705078125,10,100,10,9
4.24267578125,2.97724609375,1,0.0283203125,3.17705078125,10,100,10,6
1.9176757812499998,3.75224609375,0,0.7783203125,2.40205078125,10,100,10,5
4.24267578125,2.97724609375,0,0.0283203125,3.17705078125,10,100,10,5
4.24267578125,2.97724609375,2,0.0283203125,3.17705078125,10,100,10,1
4.24267578125,2.97724609375,1,0.0283203125,3.17705078125,10,100,10,10
4.24267578125,2.97724609375,0,0.0283203125,3.17705078125,10,100,10,19
1.9176757812499998,3.75224609375,1,0.7783203125,2.40205078125,10,100,10,4
4.24267578125,2.97724609375,2,0.0283203125,3.17705078125,10,100,10,9
4.24267578125,2.97724609375,1,0.0283203125,3.17705078125,10,100,10,3
4.24267578125,2.97724609375,0,0.0283203125,3.17705078125,10,100,10,28
1.9176757812499998,3.75224609375,1,0.7783203125,2.40205078125,10,100,10,6
3.46767578125,2.20224609375,1,0.2783203125,3.95205078125,10,100,10,12
1.9176757812499998,3.75224609375,0,0.7783203125,2.40205078125,10,100,10,9
1.9176757812499998,3.75224609375,2,0.7783203125,2.40205078125,10,100,10,4
1.9176757812499998,3.75224609375,1,0.7783203125,2.40205078125,10,100,10,4
1.9176757812499998,3.75224609375,0,0.7783203125,2.40205078125,10,100,10,5
1.9176757812499998,3.75224609375,2,0.7783203125,2.40205078125,10,100,10,2
3.46767578125,2.20224609375,0,0.2783203125,3.95205078125,10,100,10,4
1.9176757812499998,3.75224609375,1,0.7783203125,2.40205078125,10,100,10,11
1.9176757812499998,3.75224609375,0,0.7783203125,2.40205078125,10,100,10,19
1.9176757812499998,3.75224609375,2,0.7783203125,2.40205078125,10,100,10,2
3.46767578125,2.20224609375,2,0.2783203125,3.95205078125,10,100,10,6
3.46767578125,2.20224609375,2,0.2783203125,3.95205078125,10,100,10,6
3.46767578125,2.20224609375,0,0.2783203125,3.95205078125,10,100,10,14
3.46767578125,2.20224609375,1,0.2783203125,3.95205078125,10,100,10,4
3.46767578125,2.20224609375,1,0.2783203125,3.95205078125,10,100,10,4
3.46767578125,2.20224609375,2,0.2783203125,3.95205078125,10,100,10,19
3.46767578125,2.20224609375,0,0.2783203125,3.95205078125,10,100,10,6
3.46767578125,2.20224609375,2,0.2783203125,3.95205078125,10,100,10,21
3.46767578125,2.20224609375,1,0.2783203125,3.95205078125,10,100,10,9
3.46767578125,2.20224609375,2,0.2783203125,3.95205078125,10,100,10,7
3.46767578125,2.20224609375,0,0.2783203125,3.95205078125,10,100,10,18
3.46767578125,2.20224609375,1,0.2783203125,3.95205078125,10,100,10,9
1.9176757812499998,3.75224609375,1,0.7783203125,2.40205078125,10,100,10,5
3.46767578125,2.20224609375,0,0.2783203125,3.95205078125,10,100,10,27
1.9176757812499998,3.75224609375,0,0.7783203125,2.40205078125,10,100,10,7
1.9176757812499998,3.75224609375,2,0.7783203125,2.40205078125,10,100,10,9
3.46767578125,2.20224609375,0,0.2783203125,3.95205078125,10,100,10,14
1.9176757812499998,3.75224609375,2,0.7783203125,2.40205078125,10,100,10,8
1.9176757812499998,3.75224609375,1,0.7783203125,2.40205078125,10,100,10,9
1.9176757812499998,3.75224609375,0,0.7783203125,2.40205078125,10,100,10,14
1.9176757812499998,3.75224609375,2,0.7783203125,2.40205078125,10,100,10,6
1.9176757812499998,3.75224609375,1,0.7783203125,2.40205078125,10,100,10,4
1.9176757812499998,3.75224609375,0,0.7783203125,2.40205078125,10,100,10,4
3.46767578125,2.20224609375,1,0.2783203125,3.95205078125,10,100,10,4
1.9176757812499998,3.75224609375,2,0.7783203125,2.40205078125,10,100,10,6
1.9176757812499998,3.75224609375,1,0.7783203125,2.40205078125,10,100,10,5
1.9176757812499998,3.75224609375,0,0.7783203125,2.40205078125,10,100,10,4
1.9176757812499998,3.75224609375,2,0.7783203125,2.40205078125,10,100,10,6
1.9176757812499998,3.75224609375,1,0.7783203125,2.40205078125,10,100,10,5
1.9176757812499998,3.75224609375,0,0.7783203125,2.40205078125,10,100,10,46
1.5301757812499999,2.5897460937499996,2,0.4033203125,3.56455078125,10,100,10,16
1.5301757812499999,2.5897460937499996,1,0.4033203125,3.56455078125,10,100,10,16
1.9176757812499998,3.75224609375,2,0.7783203125,2.40205078125,10,100,10,3
1.9176757812499998,3.75224609375,0,0.7783203125,2.40205078125,10,100,10,4
3.46767578125,2.20224609375,2,0.2783203125,3.95205078125,10,100,10,3
1.9176757812499998,3.75224609375,1,0.7783203125,2.40205078125,10,100,10,6
1.9176757812499998,3.75224609375,2,0.7783203125,2.40205078125,10,100,10,0
1.5301757812499999,2.5897460937499996,0,0.4033203125,3.56455078125,10,100,10,5
1.5301757812499999,2.5897460937499996,0,0.4033203125,3.56455078125,10,100,10,23
1.5301757812499999,2.5897460937499996,2,0.4033203125,3.56455078125,10,100,10,13
1.5301757812499999,2.5897460937499996,1,0.4033203125,3.56455078125,10,100,10,12
1.5301757812499999,2.5897460937499996,0,0.4033203125,3.56455078125,10,100,10,7
3.46767578125,2.20224609375,1,0.2783203125,3.95205078125,10,100,10,8
3.46767578125,2.20224609375,2,0.2783203125,3.95205078125,10,100,10,31
3.46767578125,2.20224609375,0,0.2783203125,3.95205078125,10,100,10,17
3.46767578125,2.20224609375,1,0.2783203125,3.95205078125,10,100,10,8
3.46767578125,2.20224609375,2,0.2783203125,3.95205078125,10,100,10,1
3.41923828125,1.47568359375,2,0.9501953125,2.35361328125,10,100,10,28
1.5543945312499998,1.45146484375,2,0.3173828125,3.73408203125,10,100,10,12
1.5543945312499998,1.45146484375,1,0.3173828125,3.73408203125,10,100,10,26
1.5543945312499998,1.45146484375,0,0.3173828125,3.73408203125,10,100,10,39
1.5543945312499998,1.45146484375,1,0.3173828125,3.73408203125,10,100,10,18
1.5543945312499998,1.45146484375,2,0.3173828125,3.73408203125,10,100,10,6
1.5543945312499998,1.45146484375,0,0.3173828125,3.73408203125,10,100,10,3
1.5543945312499998,1.45146484375,2,0.3173828125,3.73408203125,10,100,10,20
1.5543945312499998,1.45146484375,1,0.3173828125,3.73408203125,10,100,10,28
1.5543945312499998,1.45146484375,0,0.3173828125,3.73408203125,10,100,10,35
1.5543945312499998,1.45146484375,1,0.3173828125,3.73408203125,10,100,10,9
1.5543945312499998,1.45146484375,2,0.3173828125,3.73408203125,10,100,10,16
1.5543945312499998,1.45146484375,0,0.3173828125,3.73408203125,10,100,10,4
1.5543945312499998,1.45146484375,1,0.3173828125,3.73408203125,10,100,10,16
1.5543945312499998,1.45146484375,2,0.3173828125,3.73408203125,10,100,10,25
1.5543945312499998,1.45146484375,0,0.3173828125,3.73408203125,10,100,10,17
1.5543945312499998,1.45146484375,1,0.3173828125,3.73408203125,10,100,10,6
1.5543945312499998,1.45146484375,2,0.3173828125,3.73408203125,10,100,10,4
1.5543945312499998,1.45146484375,0,0.3173828125,3.73408203125,10,100,10,11
1.5543945312499998,1.45146484375,1,0.3173828125,3.73408203125,10,100,10,13
1.5543945312499998,1.45146484375,2,0.3173828125,3.73408203125,10,100,10,17
1.5543945312499998,1.45146484375,0,0.3173828125,3.73408203125,10,100,10,7
1.5543945312499998,1.45146484375,1,0.3173828125,3.73408203125,10,100,10,6
1.5543945312499998,1.45146484375,2,0.3173828125,3.73408203125,10,100,10,14
1.5543945312499998,1.45146484375,0,0.3173828125,3.73408203125,10,100,10,12
1.5543945312499998,1.45146484375,1,0.3173828125,3.73408203125,10,100,10,14
1.5543945312499998,1.45146484375,2,0.3173828125,3.73408203125,10,100,10,22
1.5543945312499998,1.45146484375,1,0.3173828125,3.73408203125,10,100,10,23
1.5543945312499998,1.45146484375,0,0.3173828125,3.73408203125,10,100,10,24
1.5543945312499998,1.45146484375,2,0.3173828125,3.73408203125,10,100,10,15
3.1043945312499996,3.00146484375,1,0.8173828125,2.18408203125,10,100,10,7
3.1043945312499996,3.00146484375,0,0.8173828125,2.18408203125,10,100,10,1
3.1043945312499996,3.00146484375,0,0.8173828125,2.18408203125,10,100,10,8
3.1043945312499996,3.00146484375,2,0.8173828125,2.18408203125,10,100,10,11
3.1043945312499996,3.00146484375,1,0.8173828125,2.18408203125,10,100,10,7
3.1043945312499996,3.00146484375,2,0.8173828125,2.18408203125,10,100,10,0
3.1043945312499996,3.00146484375,0,0.8173828125,2.18408203125,10,100,10,6
3.1043945312499996,3.00146484375,1,0.8173828125,2.18408203125,10,100,10,5
3.1043945312499996,3.00146484375,1,0.8173828125,2.18408203125,10,100,10,6
3.1043945312499996,3.00146484375,0,0.8173828125,2.18408203125,10,100,10,12
3.1043945312499996,3.00146484375,2,0.8173828125,2.18408203125,10,100,10,6
3.1043945312499996,3.00146484375,0,0.8173828125,2.18408203125,10,100,10,8
3.1043945312499996,3.00146484375,2,0.8173828125,2.18408203125,10,100,10,3
3.1043945312499996,3.00146484375,1,0.8173828125,2.18408203125,10,100,10,5
3.1043945312499996,3.00146484375,0,0.8173828125,2.18408203125,10,100,10,8
3.1043945312499996,3.00146484375,2,0.8173828125,2.18408203125,10,100,10,2
3.1043945312499996,3.00146484375,1,0.8173828125,2.18408203125,10,100,10,4
3.1043945312499996,3.00146484375,2,0.8173828125,2.18408203125,10,100,10,8
3.1043945312499996,3.00146484375,0,0.8173828125,2.18408203125,10,100,10,3
3.1043945312499996,3.00146484375,1,0.8173828125,2.18408203125,10,100,10,3
3.1043945312499996,3.00146484375,2,0.8173828125,2.18408203125,10,100,10,2
3.1043945312499996,3.00146484375,0,0.8173828125,2.18408203125,10,100,10,4
3.1043945312499996,3.00146484375,2,0.8173828125,2.18408203125,10,100,10,2
3.1043945312499996,3.00146484375,1,0.8173828125,2.18408203125,10,100,10,12
3.1043945312499996,3.00146484375,0,0.8173828125,2.18408203125,10,100,10,19
3.1043945312499996,3.00146484375,1,0.8173828125,2.18408203125,10,100,10,14
3.1043945312499996,3.00146484375,0,0.8173828125,2.18408203125,10,100,10,2
3.1043945312499996,3.00146484375,2,0.8173828125,2.18408203125,10,100,10,11
3.1043945312499996,3.00146484375,2,0.8173828125,2.18408203125,10,100,10,11
3.1043945312499996,3.00146484375,1,0.8173828125,2.18408203125,10,100,10,14
2.32939453125,3.77646484375,0,0.0673828125,2.95908203125,10,100,10,6
2.32939453125,3.77646484375,1,0.0673828125,2.95908203125,10,100,10,6
2.32939453125,3.77646484375,2,0.0673828125,2.95908203125,10,100,10,9
2.32939453125,3.77646484375,0,0.0673828125,2.95908203125,10,100,10,17
2.32939453125,3.77646484375,2,0.0673828125,2.95908203125,10,100,10,2
2.32939453125,3.77646484375,0,0.0673828125,2.95908203125,10,100,10,8
2.32939453125,3.77646484375,1,0.0673828125,2.95908203125,10,100,10,3
2.32939453125,3.77646484375,1,0.0673828125,2.95908203125,10,100,10,6
2.32939453125,3.77646484375,2,0.0673828125,2.95908203125,10,100,10,24
2.32939453125,3.77646484375,0,0.0673828125,2.95908203125,10,100,10,11
2.32939453125,3.77646484375,2,0.0673828125,2.95908203125,10,100,10,6
2.32939453125,3.77646484375,1,0.0673828125,2.95908203125,10,100,10,13
2.32939453125,3.77646484375,0,0.0673828125,2.95908203125,10,100,10,17
2.32939453125,3.77646484375,2,0.0673828125,2.95908203125,10,100,10,7
2.32939453125,3.77646484375,1,0.0673828125,2.95908203125,10,100,10,3
2.32939453125,3.77646484375,1,0.0673828125,2.95908203125,10,100,10,15
2.32939453125,3.77646484375,0,0.0673828125,2.95908203125,10,100,10,48
2.32939453125,3.77646484375,2,0.0673828125,2.95908203125,10,100,10,7
2.32939453125,3.77646484375,0,0.0673828125,2.95908203125,10,100,10,34
2.32939453125,3.77646484375,1,0.0673828125,2.95908203125,10,100,10,5
2.32939453125,3.77646484375,2,0.0673828125,2.95908203125,10,100,10,22
2.32939453125,3.77646484375,0,0.0673828125,2.95908203125,10,100,10,13
2.32939453125,3.77646484375,1,0.0673828125,2.95908203125,10,100,10,28
